m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-3.6032580442154576e-05,0.001215316641907501,-1.598478682290148e-05,0.0012474944122312383,8.590813266298525e-06,0.0013546709873897866,4.280502177072773e-05,0.0015427523598613411,9.380123823036273e-05,0.0018316291801959818
-3.546899397832382e-05,0.0012149828072147504,-1.3910116320305378e-05,0.0012469224911028606,1.301346490278478e-05,0.001353473339339164,5.029492511655899e-05,0.0015404950342862765,0.0001052485627906554,0.0018281183268921994
-3.510182173067057e-05,0.00121755433654209,-1.1886456168960852e-05,0.0012516982498996096,1.729267855142556e-05,0.0013611055624796749,5.743127633430877e-05,0.001552467507022903,0.00011608145170384004,0.001847033285410196
-3.4964553558894306e-05,0.0012202123705262458,-1.165638130926756e-05,0.001256430863868403,1.744560524023522e-05,0.0013681187184733494,5.766770191524335e-05,0.0015624749140893198,0.0001166396176506907,0.0018615049959715103
-3.609110380751412e-05,0.0012204185488233798,-1.5003382021806382e-05,0.0012572841366264987,1.1014420093158461e-05,0.0013710099372177993,4.693868810249167e-05,0.0015699432785374098,0.0001005673008142078,0.001878126349459409
-3.710500814217879e-05,0.0012188711911661075,-1.7904686500586317e-05,0.0012548805103164671,5.236633506477047e-06,0.0013682521124942367,3.585286017592117e-05,0.0015675239144110394,7.99383332055714e-05,0.0018770480265802585
-3.703832438314567e-05,0.0012191848391939549,-1.8061753700889588e-05,0.0012558288773438008,5.1404377701241475e-06,0.0013704501655514352,3.6147906413702055e-05,0.0015716205240173195,8.068595792761624e-05,0.0018836522000770602
-3.713289151177474e-05,0.0012228221836459476,-1.921126974343439e-05,0.0012628370011789425,2.5536246735070547e-06,0.001381813127484422,3.2068794691275186e-05,0.0015894184100229583,7.526217193486066e-05,0.0019113851031806808
-3.78577530054223e-05,0.001222064849732572,-2.1901253715401816e-05,0.0012607177892665683,-2.4280439757688677e-06,0.0013780336761122932,2.438524265545642e-05,0.0015838232450379147,6.448030880141863e-05,0.001903786511099712
-3.838102828778335e-05,0.0012248821926051578,-2.487688844963844e-05,0.0012659678839809876,-9.268552454170887e-06,0.0013860616133463924,1.2665354243459693e-05,0.0015951894014190153,4.682649972272167e-05,0.0019190024736616441
-3.845078193324191e-05,0.0012240540566531735,-2.5612110313879205e-05,0.001263875334876395,-1.1450055546223088e-05,0.0013812290157022636,7.991748450080321e-06,0.0015850653722338734,3.7966209718264045e-05,0.0018993688793241088
-3.878923793998964e-05,0.0012235480773260113,-2.632696286634771e-05,0.0012618545611991468,-1.2909576450852443e-05,0.0013759350940509112,4.897200867362829e-06,0.0015736662090208714,3.1653860521350964e-05,0.0018769619887057144
-3.723764571551651e-05,0.0012230320992528928,-2.1440460895327787e-05,0.0012615245013108925,-3.940364565383179e-06,0.0013766164158660764,1.947625279318746e-05,0.0015764909840092025,5.429957049893614e-05,0.001883766729778421
-3.692019602368529e-05,0.00122201424613502,-2.1265833684899205e-05,0.001257925265548448,-4.806936356668497e-06,0.0013683019147204903,1.6621825313788884e-05,0.0015605235892642592,4.814580421213396e-05,0.0018555673681008784
-3.734634887615269e-05,0.001222572456264843,-2.4231541464766062e-05,0.0012587667341088706,-1.2674290123473134e-05,0.0013693319242107454,9.946960501461655e-07,0.0015614086290765767,2.046103847269045e-05,0.0018555662702258928
-3.8300856632837245e-05,0.0012220121724782417,-2.6816829932299563e-05,0.001258254930656396,-1.7182081173593457e-05,0.0013699457443272934,-6.303482284779423e-06,0.0015645787138360585,8.977075341696871e-06,0.001863207355132772
-3.816174780041608e-05,0.0012251617386496959,-2.6907163075469874e-05,0.0012635733922734666,-1.7710100547335477e-05,0.0013764548625565369,-7.403833336523785e-06,0.001570867224615462,7.106839526507424e-06,0.0018666077775656043
-3.8831838103100986e-05,0.001224639025002971,-2.8855186707650094e-05,0.0012619987884422458,-2.1813982965846746e-05,0.001372027640575534,-1.5832039277273833e-05,0.0015606101482331398,-9.680343026319876e-06,0.0018457194540112275
-3.868058263536328e-05,0.0012218219461683241,-2.810135769505414e-05,0.0012568164184384395,-2.0220316815022346e-05,0.0013644993330833887,-1.3024471054683787e-05,0.0015500120151953802,-4.872562600819875e-06,0.001830588002113275
-3.896165574107024e-05,0.001222184260589996,-2.8928350902536843e-05,0.001257616019030574,-2.1892998767513765e-05,0.0013669885795076634,-1.6351257570802855e-05,0.0015568771888605762,-1.147131719420645e-05,0.0018472124363754872
-3.80050524853985e-05,0.0012216134136318038,-2.6357744869587958e-05,0.0012577204017312157,-1.7513392604518814e-05,0.0013697526918654793,-9.174573533170301e-06,0.0015657208801485134,5.851139928199322e-07,0.0018683932823246228
-3.836948123897153e-05,0.0012203108116688437,-2.752509562323459e-05,0.0012555185325193972,-1.9648336152748943e-05,0.001366090365603686,-1.2377925340607241e-05,0.0015589430162846025,-3.604312121375154e-06,0.0018551585389623697
-3.890094115109027e-05,0.0012230587216801212,-3.0077327011077688e-05,0.0012605650203905414,-2.5439198593089136e-05,0.0013731239773794406,-2.3042062580912766e-05,0.0015678338938584703,-2.129262193213418e-05,0.001865963116251858
-4.221405486983118e-05,0.0012245642225017811,-4.043975062821041e-05,0.0012644524367154864,-4.468439004547083e-05,0.0013805884250561306,-5.504814937430095e-05,0.0015804044949532185,-7.338220677939815e-05,0.0018856129301156675
-4.317943579604588e-05,0.0012243434714573728,-4.203406635128087e-05,0.001264635112909103,-4.5693331001817946e-05,0.0013816231769393,-5.43423543969146e-05,0.0015825236729704905,-6.930968479977675e-05,0.0018887649553614
-4.214748331131898e-05,0.001223931239829397,-3.7722952348779226e-05,0.0012637589134144535,-3.7190857062643195e-05,0.001379555861590603,-4.0022695567091626e-05,0.0015774769220177765,-4.630933273159394e-05,0.0018774291800967445
-4.220604569461519e-05,0.001224474237417068,-3.6477969749252684e-05,0.0012661810947273806,-3.255086481953003e-05,0.001385426731249415,-2.912014268587352e-05,0.0015893035767486244,-2.4778651634496812e-05,0.0018996655017902537
-4.216303695604372e-05,0.0012245598233398306,-3.608887673895027e-05,0.001266653578611158,-3.164615732643736e-05,0.0013870374806212035,-2.7543800868190586e-05,0.0015928815247010506,-2.2567281012097316e-05,0.0019059600867742923
-4.2406725149619585e-05,0.0012229840395221682,-3.6145082233653135e-05,0.0012633756776966997,-3.0431317409738535e-05,0.0013813316729933795,-2.3442318076649868e-05,0.0015837595596287068,-1.2925044414263793e-05,0.0018922097350671544
-4.261902525793476e-05,0.0012210135346399753,-3.5664638149704476e-05,0.001259104569849794,-2.8283509324103614e-05,0.0013740886032550285,-1.812850064964614e-05,0.0015729636852354154,-1.5195414407327983e-06,0.0018775811209012364
-4.474795394236279e-05,0.0012194768002217304,-4.247675252490323e-05,0.001255556950227596,-4.15402205686843e-05,0.0013676226107279075,-4.1057371364918645e-05,0.0015613226095128711,-3.985375793938474e-05,0.0018560096848479985
-4.374737830017273e-05,0.0012186910896123259,-4.0150217799176955e-05,0.0012536957716699968,-3.845879356402096e-05,0.00136363528573245,-3.7864898909187824e-05,0.0015534207437040751,-3.775763687797608e-05,0.0018412670888482755
-4.173135876778773e-05,0.0012157138182736645,-3.565458342463899e-05,0.0012467222816456213,-3.292032920598468e-05,0.001350815504612608,-3.260122365057597e-05,0.0015317965090588808,-3.455604532300197e-05,0.0018063394217672879
-4.034318342495237e-05,0.001216820103920788,-3.231216385790201e-05,0.0012488005262252069,-2.8369676477312795e-05,0.0013539784519313604,-2.7504118281659494e-05,0.00153609935226762,-2.985145396256866e-05,0.0018115699862109988
-4.0989595350042984e-05,0.0012184821494785588,-3.501117248320853e-05,0.0012543441511957585,-3.35128833624941e-05,0.0013659964501345977,-3.528009468194243e-05,0.0015584240187215496,-4.04135294595017e-05,0.0018503282564456306
